21a32b64-d146-11ec-9d64-0242ac120002;vegetarian
21a32dd0-d146-11ec-9d64-0242ac120002;vegan
21a32f06-d146-11ec-9d64-0242ac120002;lactose free
21a33226-d146-11ec-9d64-0242ac120002;gluten free
21a3338e-d146-11ec-9d64-0242ac120002;starter
21a334a6-d146-11ec-9d64-0242ac120002;main course
21a335dc-d146-11ec-9d64-0242ac120002;dessert 
21a33712-d146-11ec-9d64-0242ac120002;sweets
